id;Doc. Date;Order qty;PCS delivered;HL delivered;MACO/HL ;Postal Code;Sous groupement;Subrand;Unidade do container;Container Size;Latitude;Longitude;TTC;Litragem do container;Preco/L
371;26/01/2021;140;140;8.4;208.8988426;38760;RAD;LEFFE AMBREE;1;6;45.0717;5.6425;22.4016912;6;3.7336152
69449;08/02/2021;12;12;0.9504;102.054025;51430;GEDIS NORD EST;BUD;24;0.33;49.2234;3.9889;23.059296;7.92;2.911527273
377;26/01/2021;70;70;4.2;137.8512671;38760;RAD;LEFFE LA LEGERE;1;6;45.0717;5.6425;16.2462672;6;2.7077112
378;26/01/2021;30;30;1.8;195.5874479;38760;RAD;LEFFE RUBY;1;6;45.0717;5.6425;22.774752;6;3.795792
379;26/01/2021;10;10;0.6;147.3794093;38760;RAD;LEFFE BRUNE;1;6;45.0717;5.6425;18.673704;6;3.112284
380;26/01/2021;280;280;16.8;128.264406;38760;RAD;KWAK;1;6;45.0717;5.6425;18.0936;6;3.0156
381;26/01/2021;210;210;12.6;195.3340351;38760;RAD;TRIPLE KARMELIET;1;6;45.0717;5.6425;21.996;6;3.666
382;26/01/2021;140;140;8.4;186.7078982;38760;RAD;GOOSE;1;6;45.0717;5.6425;22.6512;6;3.7752
386;26/01/2021;10;10;0.792;186.9042007;38760;RAD;TRIPLE KARMELIET;24;0.33;45.0717;5.6425;28.4544;7.92;3.592727273
387;26/01/2021;23;23;0.9798;135.3028149;38760;RAD;GOOSE;12;0.355;45.0717;5.6425;18.7056;4.26;4.390985915
393;26/01/2021;140;140;8.4;150.689825;38760;RAD;LEFFE BLONDE;1;6;45.0717;5.6425;17.5390992;6;2.9231832
396;26/01/2021;70;70;4.2;195.3340351;31290;CROUZIL FRERES;TRIPLE KARMELIET;1;6;43.4358;1.6628;21.996;6;3.666
398;26/01/2021;10;10;0.6;195.5874479;31290;CROUZIL FRERES;LEFFE RUBY;1;6;43.4358;1.6628;22.774752;6;3.795792
400;26/01/2021;20;20;1.2;224.5997572;31290;CROUZIL FRERES;LEFFE ROYALE;1;6;43.4358;1.6628;22.774752;6;3.795792
401;26/01/2021;280;280;16.8;150.689825;31290;CROUZIL FRERES;LEFFE BLONDE;1;6;43.4358;1.6628;17.5390992;6;2.9231832
403;26/01/2021;30;30;1.8;211.631664;31290;CROUZIL FRERES;LEFFE ROYALE;1;6;43.4358;1.6628;22.774752;6;3.795792
404;26/01/2021;20;20;1.2;128.264406;31290;CROUZIL FRERES;KWAK;1;6;43.4358;1.6628;18.0936;6;3.0156
405;26/01/2021;10;10;0.6;186.7078982;31290;CROUZIL FRERES;GOOSE;1;6;43.4358;1.6628;22.6512;6;3.7752
412;26/01/2021;20;20;1.2;140.097307;31290;CROUZIL FRERES;HOEGAARDEN WHITE;1;6;43.4358;1.6628;16.2896832;6;2.7149472
69450;08/02/2021;420;420;25.2;127.984305;53200;VINOBEER;BUD;1;6;47.7993;-0.721;16.01928;6;2.66988
678;04/02/2021;10;10;0.6;127.984305;62500;SODIBOISSONS;BUD;1;6;50.7518;2.2405;15.7747752;6;2.6291292
418;27/01/2021;60;60;4.752;186.9042007;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;TRIPLE KARMELIET;24;0.33;50.0566;4.0745;28.4544;7.92;3.592727273
419;27/01/2021;280;280;16.8;195.3340351;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;TRIPLE KARMELIET;1;6;50.0566;4.0745;21.996;6;3.666
420;27/01/2021;70;70;4.2;208.8988426;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE AMBREE;1;6;50.0566;4.0745;22.4016912;6;3.7336152
421;27/01/2021;120;120;9.504;171.6145753;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE BLONDE;24;0.33;50.0566;4.0745;23.319072;7.92;2.944327273
423;27/01/2021;30;30;1.8;147.3794093;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE BRUNE;1;6;50.0566;4.0745;18.673704;6;3.112284
425;27/01/2021;70;70;4.2;217.4492633;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE RITUEL 9;1;6;50.0566;4.0745;22.774752;6;3.795792
426;27/01/2021;20;20;1.2;211.631664;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE ROYALE;1;6;50.0566;4.0745;22.774752;6;3.795792
427;27/01/2021;70;70;4.2;224.5997572;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE ROYALE;1;6;50.0566;4.0745;22.774752;6;3.795792
428;27/01/2021;70;70;4.2;195.5874479;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE RUBY;1;6;50.0566;4.0745;22.774752;6;3.795792
432;27/01/2021;70;70;4.2;128.264406;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;KWAK;1;6;50.0566;4.0745;18.0936;6;3.0156
433;27/01/2021;70;70;4.2;167.1285306;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;HOEGAARDEN ROSEE;1;6;50.0566;4.0745;19.09908;6;3.18318
438;27/01/2021;140;140;8.4;128.264406;54700;REGA;KWAK;1;6;48.8695;6.0403;18.0936;6;3.0156
442;27/01/2021;70;70;4.2;140.097307;54700;REGA;HOEGAARDEN WHITE;1;6;48.8695;6.0403;16.2896832;6;2.7149472
443;27/01/2021;420;420;25.2;150.689825;54700;REGA;LEFFE BLONDE;1;6;48.8695;6.0403;17.5390992;6;2.9231832
444;27/01/2021;140;140;8.4;195.3340351;54700;REGA;TRIPLE KARMELIET;1;6;48.8695;6.0403;21.996;6;3.666
447;27/01/2021;280;280;16.8;140.097307;79240;SCOB;HOEGAARDEN WHITE;1;6;46.6;-0.5582;16.2896832;6;2.7149472
448;27/01/2021;140;140;8.4;195.3340351;79240;SCOB;TRIPLE KARMELIET;1;6;46.6;-0.5582;21.996;6;3.666
455;27/01/2021;420;420;25.2;150.689825;79240;SCOB;LEFFE BLONDE;1;6;46.6;-0.5582;17.5390992;6;2.9231832
456;27/01/2021;160;160;9.6;128.264406;79240;SCOB;KWAK;1;6;46.6;-0.5582;18.0936;6;3.0156
457;27/01/2021;70;70;4.2;186.7078982;79240;SCOB;GOOSE;1;6;46.6;-0.5582;22.6512;6;3.7752
459;27/01/2021;70;70;4.2;224.5997572;79240;SCOB;LEFFE ROYALE;1;6;46.6;-0.5582;22.774752;6;3.795792
460;28/01/2021;150;150;9;128.264406;79240;SCOB;KWAK;1;6;46.6;-0.5582;18.0936;6;3.0156
461;28/01/2021;170;170;10.2;195.3340351;79240;SCOB;TRIPLE KARMELIET;1;6;46.6;-0.5582;21.996;6;3.666
463;28/01/2021;60;60;3.6;224.5997572;79240;SCOB;LEFFE ROYALE;1;6;46.6;-0.5582;22.774752;6;3.795792
465;28/01/2021;30;30;1.8;186.7078982;79240;SCOB;GOOSE;1;6;46.6;-0.5582;22.6512;6;3.7752
469;28/01/2021;70;70;4.2;150.689825;79240;SCOB;LEFFE BLONDE;1;6;46.6;-0.5582;17.5390992;6;2.9231832
470;28/01/2021;30;30;1.8;217.4492633;79240;SCOB;LEFFE RITUEL 9;1;6;46.6;-0.5582;22.774752;6;3.795792
472;28/01/2021;10;10;0.6;137.8512671;79240;SCOB;LEFFE LA LEGERE;1;6;46.6;-0.5582;16.2462672;6;2.7077112
473;28/01/2021;20;20;1.2;208.8988426;79240;SCOB;LEFFE AMBREE;1;6;46.6;-0.5582;22.4016912;6;3.7336152
474;28/01/2021;140;140;8.4;140.097307;62120;BEDAGUE;HOEGAARDEN WHITE;1;6;50.6177;2.3964;16.2896832;6;2.7149472
475;28/01/2021;140;140;8.4;167.1285306;62120;BEDAGUE;HOEGAARDEN ROSEE;1;6;50.6177;2.3964;19.09908;6;3.18318
477;28/01/2021;30;30;2.376;171.6145753;62120;BEDAGUE;LEFFE BLONDE;24;0.33;50.6177;2.3964;23.319072;7.92;2.944327273
480;28/01/2021;280;280;16.8;195.3340351;62120;BEDAGUE;TRIPLE KARMELIET;1;6;50.6177;2.3964;21.996;6;3.666
481;28/01/2021;280;280;16.8;128.264406;62120;BEDAGUE;KWAK;1;6;50.6177;2.3964;18.0936;6;3.0156
482;28/01/2021;210;210;12.6;195.5874479;62120;BEDAGUE;LEFFE RUBY;1;6;50.6177;2.3964;22.774752;6;3.795792
484;28/01/2021;280;280;16.8;195.3340351;62120;BEDAGUE;TRIPLE KARMELIET;1;6;50.6177;2.3964;21.996;6;3.666
485;28/01/2021;840;840;50.4;150.689825;62120;BEDAGUE;LEFFE BLONDE;1;6;50.6177;2.3964;17.5390992;6;2.9231832
487;28/01/2021;1820;1820;109.2;150.689825;62120;BEDAGUE;LEFFE BLONDE;1;6;50.6177;2.3964;17.5390992;6;2.9231832
488;28/01/2021;8;560;33.6;128.264406;62120;BEDAGUE;KWAK;1;6;50.6177;2.3964;18.0936;6;3.0156
489;28/01/2021;2;140;8.4;195.5874479;62120;BEDAGUE;LEFFE RUBY;1;6;50.6177;2.3964;22.774752;6;3.795792
491;28/01/2021;10;10;0.6;186.7078982;59193;VANDENDRIESSCHE;GOOSE;1;6;50.676;2.8451;22.6512;6;3.7752
492;28/01/2021;20;20;1.2;137.8512671;59193;VANDENDRIESSCHE;LEFFE LA LEGERE;1;6;50.676;2.8451;16.2462672;6;2.7077112
493;28/01/2021;70;70;4.2;150.689825;59193;VANDENDRIESSCHE;LEFFE BLONDE;1;6;50.676;2.8451;17.5390992;6;2.9231832
494;28/01/2021;10;10;0.6;217.4492633;59193;VANDENDRIESSCHE;LEFFE RITUEL 9;1;6;50.676;2.8451;22.774752;6;3.795792
495;28/01/2021;10;10;0.6;211.631664;59193;VANDENDRIESSCHE;LEFFE ROYALE;1;6;50.676;2.8451;22.774752;6;3.795792
497;28/01/2021;10;10;0.6;224.5997572;59193;VANDENDRIESSCHE;LEFFE ROYALE;1;6;50.676;2.8451;22.774752;6;3.795792
512;29/01/2021;70;70;4.2;195.3340351;31290;CROUZIL FRERES;TRIPLE KARMELIET;1;6;43.4358;1.6628;21.996;6;3.666
514;29/01/2021;10;10;0.6;195.5874479;31290;CROUZIL FRERES;LEFFE RUBY;1;6;43.4358;1.6628;22.774752;6;3.795792
516;29/01/2021;20;20;1.2;224.5997572;31290;CROUZIL FRERES;LEFFE ROYALE;1;6;43.4358;1.6628;22.774752;6;3.795792
517;29/01/2021;280;280;16.8;150.689825;31290;CROUZIL FRERES;LEFFE BLONDE;1;6;43.4358;1.6628;17.5390992;6;2.9231832
519;29/01/2021;30;30;1.8;211.631664;31290;CROUZIL FRERES;LEFFE ROYALE;1;6;43.4358;1.6628;22.774752;6;3.795792
520;29/01/2021;20;20;1.2;128.264406;31290;CROUZIL FRERES;KWAK;1;6;43.4358;1.6628;18.0936;6;3.0156
521;29/01/2021;10;10;0.6;186.7078982;31290;CROUZIL FRERES;GOOSE;1;6;43.4358;1.6628;22.6512;6;3.7752
528;29/01/2021;20;20;1.2;140.097307;31290;CROUZIL FRERES;HOEGAARDEN WHITE;1;6;43.4358;1.6628;16.2896832;6;2.7149472
69430;04/02/2021;702;702;42.12;112.6955114;94320;NICOLAS;BUD;24;0.25;48.765;2.3961;20.7696;6;3.4616
540;01/02/2021;70;70;4.2;128.264406;85700;VINS REMY LIBOUREAU;KWAK;1;6;46.8354;-0.7778;18.0936;6;3.0156
541;01/02/2021;20;20;1.2;147.3794093;85700;VINS REMY LIBOUREAU;LEFFE BRUNE;1;6;46.8354;-0.7778;18.673704;6;3.112284
542;01/02/2021;20;20;1.2;217.4492633;85700;VINS REMY LIBOUREAU;LEFFE RITUEL 9;1;6;46.8354;-0.7778;22.774752;6;3.795792
543;01/02/2021;10;10;0.6;224.5997572;85700;VINS REMY LIBOUREAU;LEFFE ROYALE;1;6;46.8354;-0.7778;22.774752;6;3.795792
547;01/02/2021;280;280;16.8;195.3340351;2500;B.B.C.D. (Hirson);TRIPLE KARMELIET;1;6;49.827;4.2107;21.952008;6;3.658668
548;01/02/2021;70;70;4.2;128.264406;2500;B.B.C.D. (Hirson);KWAK;1;6;49.827;4.2107;18.0574128;6;3.0095688
549;01/02/2021;630;630;37.8;150.689825;2500;B.B.C.D. (Hirson);LEFFE BLONDE;1;6;49.827;4.2107;17.8943688;6;2.9823948
550;01/02/2021;70;70;4.2;224.5997572;2500;B.B.C.D. (Hirson);LEFFE ROYALE;1;6;49.827;4.2107;22.9749696;6;3.8291616
551;01/02/2021;210;210;12.6;195.5874479;2500;B.B.C.D. (Hirson);LEFFE RUBY;1;6;49.827;4.2107;22.9749696;6;3.8291616
557;01/02/2021;10;10;0.792;118.1400003;14730;PROXI BOISSONS GRAU;KWAK;24;0.33;49.1816;-0.2839;24.6897216;7.92;3.117389091
558;01/02/2021;140;140;8.4;128.264406;14730;PROXI BOISSONS GRAU;KWAK;1;6;49.1816;-0.2839;18.0574128;6;3.0095688
559;01/02/2021;40;40;2.4;140.097307;14730;PROXI BOISSONS GRAU;HOEGAARDEN WHITE;1;6;49.1816;-0.2839;16.6196448;6;2.7699408
560;01/02/2021;910;910;54.6;150.689825;14730;PROXI BOISSONS GRAU;LEFFE BLONDE;1;6;49.1816;-0.2839;17.8943688;6;2.9823948
562;01/02/2021;30;30;1.8;186.7078982;14730;PROXI BOISSONS GRAU;GOOSE;1;6;49.1816;-0.2839;22.6058976;6;3.7676496
563;01/02/2021;280;280;16.8;195.3340351;14730;PROXI BOISSONS GRAU;TRIPLE KARMELIET;1;6;49.1816;-0.2839;21.952008;6;3.658668
564;01/02/2021;20;20;1.2;217.4492633;14730;PROXI BOISSONS GRAU;LEFFE RITUEL 9;1;6;49.1816;-0.2839;22.9749696;6;3.8291616
567;02/02/2021;20;20;1.2;224.5997572;33140;LE BIHAN;LEFFE ROYALE;1;6;44.7544;-0.5313;22.774752;6;3.795792
568;02/02/2021;10;10;0.6;186.7078982;33140;LE BIHAN;GOOSE;1;6;44.7544;-0.5313;22.6512;6;3.7752
570;02/02/2021;20;20;1.2;195.5874479;33140;LE BIHAN;LEFFE RUBY;1;6;44.7544;-0.5313;22.774752;6;3.795792
571;02/02/2021;10;10;0.6;208.8988426;33140;LE BIHAN;LEFFE AMBREE;1;6;44.7544;-0.5313;22.4016912;6;3.7336152
572;02/02/2021;20;1400;84;150.689825;33140;LE BIHAN;LEFFE BLONDE;1;6;44.7544;-0.5313;17.5390992;6;2.9231832
574;02/02/2021;60;60;4.752;171.6145753;76350;BONO;LEFFE BLONDE;24;0.33;49.3331;1.0941;23.628672;7.92;2.983418182
576;02/02/2021;70;70;4.2;211.631664;76350;BONO;LEFFE ROYALE;1;6;49.3331;1.0941;22.9749696;6;3.8291616
578;02/02/2021;70;70;4.2;195.3340351;76350;BONO;TRIPLE KARMELIET;1;6;49.3331;1.0941;21.952008;6;3.658668
579;02/02/2021;70;70;4.2;224.5997572;76350;BONO;LEFFE ROYALE;1;6;49.3331;1.0941;22.9749696;6;3.8291616
642;03/02/2021;70;70;4.2;127.984305;39570;SA  JURA BOISSONS;BUD;1;6;46.6501;5.4404;15.7747752;6;2.6291292
584;02/02/2021;20;20;1.2;167.1285306;41600;EURL BREGENT;HOEGAARDEN ROSEE;1;6;47.6089;2.1729;19.09908;6;3.18318
585;02/02/2021;140;140;8.4;128.264406;41600;EURL BREGENT;KWAK;1;6;47.6089;2.1729;18.0936;6;3.0156
586;02/02/2021;280;280;16.8;150.689825;41600;EURL BREGENT;LEFFE BLONDE;1;6;47.6089;2.1729;17.5390992;6;2.9231832
587;02/02/2021;30;30;1.8;217.4492633;41600;EURL BREGENT;LEFFE RITUEL 9;1;6;47.6089;2.1729;22.774752;6;3.795792
588;02/02/2021;20;20;1.2;224.5997572;41600;EURL BREGENT;LEFFE ROYALE;1;6;47.6089;2.1729;22.774752;6;3.795792
589;02/02/2021;140;140;8.4;195.3340351;41600;EURL BREGENT;TRIPLE KARMELIET;1;6;47.6089;2.1729;21.996;6;3.666
590;02/02/2021;1;70;4.2;195.5874479;41600;EURL BREGENT;LEFFE RUBY;1;6;47.6089;2.1729;22.774752;6;3.795792
593;02/02/2021;140;140;8.4;150.689825;70300;BURGEY ROBERT ET FILS;LEFFE BLONDE;1;6;47.7954;6.4907;17.5390992;6;2.9231832
606;03/02/2021;70;70;4.2;186.7078982;70110;DAMIDEAUX MICHEL BOISSONS;GOOSE;1;6;47.5382;6.4026;22.6512;6;3.7752
607;03/02/2021;210;210;12.6;140.097307;70110;DAMIDEAUX MICHEL BOISSONS;HOEGAARDEN WHITE;1;6;47.5382;6.4026;16.2896832;6;2.7149472
608;03/02/2021;140;140;8.4;195.3340351;70110;DAMIDEAUX MICHEL BOISSONS;TRIPLE KARMELIET;1;6;47.5382;6.4026;21.996;6;3.666
609;03/02/2021;140;140;8.4;128.264406;70110;DAMIDEAUX MICHEL BOISSONS;KWAK;1;6;47.5382;6.4026;18.0936;6;3.0156
610;03/02/2021;700;700;42;150.689825;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE BLONDE;1;6;47.5382;6.4026;17.5390992;6;2.9231832
611;03/02/2021;70;70;4.2;208.8988426;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE AMBREE;1;6;47.5382;6.4026;22.4016912;6;3.7336152
612;03/02/2021;70;70;4.2;211.631664;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE ROYALE;1;6;47.5382;6.4026;22.774752;6;3.795792
613;03/02/2021;70;70;4.2;224.5997572;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE ROYALE;1;6;47.5382;6.4026;22.774752;6;3.795792
614;03/02/2021;70;70;4.2;195.5874479;70110;DAMIDEAUX MICHEL BOISSONS;LEFFE RUBY;1;6;47.5382;6.4026;22.774752;6;3.795792
619;03/02/2021;10;10;0.792;118.1400003;70110;DAMIDEAUX MICHEL BOISSONS;KWAK;24;0.33;47.5382;6.4026;24.7392;7.92;3.123636364
635;03/02/2021;770;770;46.2;150.689825;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE BLONDE;1;6;50.0566;4.0745;17.5390992;6;2.9231832
636;03/02/2021;210;210;12.6;195.5874479;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;LEFFE RUBY;1;6;50.0566;4.0745;22.774752;6;3.795792
639;03/02/2021;140;140;8.4;140.097307;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;HOEGAARDEN WHITE;1;6;50.0566;4.0745;16.2896832;6;2.7149472
640;03/02/2021;140;140;8.4;195.3340351;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;TRIPLE KARMELIET;1;6;50.0566;4.0745;21.996;6;3.666
69420;03/02/2021;70;70;4.2;127.984305;51430;GEDIS NORD EST;BUD;1;6;49.2234;3.9889;15.892812;6;2.648802
645;03/02/2021;140;140;8.4;140.097307;39570;SA  JURA BOISSONS;HOEGAARDEN WHITE;1;6;46.6501;5.4404;16.2896832;6;2.7149472
647;03/02/2021;10;10;0.6;137.8512671;39570;SA  JURA BOISSONS;LEFFE LA LEGERE;1;6;46.6501;5.4404;16.2462672;6;2.7077112
648;03/02/2021;10;10;0.6;208.8988426;39570;SA  JURA BOISSONS;LEFFE AMBREE;1;6;46.6501;5.4404;22.4016912;6;3.7336152
649;03/02/2021;560;560;33.6;150.689825;39570;SA  JURA BOISSONS;LEFFE BLONDE;1;6;46.6501;5.4404;17.5390992;6;2.9231832
650;03/02/2021;20;20;1.2;147.3794093;39570;SA  JURA BOISSONS;LEFFE BRUNE;1;6;46.6501;5.4404;18.673704;6;3.112284
651;03/02/2021;20;20;1.2;217.4492633;39570;SA  JURA BOISSONS;LEFFE RITUEL 9;1;6;46.6501;5.4404;22.774752;6;3.795792
652;03/02/2021;70;70;4.2;211.631664;39570;SA  JURA BOISSONS;LEFFE ROYALE;1;6;46.6501;5.4404;22.774752;6;3.795792
653;03/02/2021;20;20;1.2;224.5997572;39570;SA  JURA BOISSONS;LEFFE ROYALE;1;6;46.6501;5.4404;22.774752;6;3.795792
656;03/02/2021;140;140;8.4;195.3340351;39570;SA  JURA BOISSONS;TRIPLE KARMELIET;1;6;46.6501;5.4404;21.996;6;3.666
657;03/02/2021;70;70;4.2;167.1285306;39570;SA  JURA BOISSONS;HOEGAARDEN ROSEE;1;6;46.6501;5.4404;19.09908;6;3.18318
658;03/02/2021;70;70;4.2;195.5874479;39570;SA  JURA BOISSONS;LEFFE RUBY;1;6;46.6501;5.4404;22.774752;6;3.795792
662;03/02/2021;60;60;4.752;171.6145753;59199;COUPEZ JEAN;LEFFE BLONDE;24;0.33;50.466;3.5001;23.628672;7.92;2.983418182
663;03/02/2021;10;10;0.792;118.1400003;59199;COUPEZ JEAN;KWAK;24;0.33;50.466;3.5001;24.6897216;7.92;3.117389091
664;03/02/2021;140;140;8.4;150.689825;70300;BURGEY ROBERT ET FILS;LEFFE BLONDE;1;6;47.7954;6.4907;17.5390992;6;2.9231832
667;04/02/2021;70;70;4.2;217.4492633;62500;SODIBOISSONS;LEFFE RITUEL 9;1;6;50.7518;2.2405;22.774752;6;3.795792
668;04/02/2021;350;350;21;150.689825;62500;SODIBOISSONS;LEFFE BLONDE;1;6;50.7518;2.2405;17.5390992;6;2.9231832
670;04/02/2021;350;350;21;195.3340351;62500;SODIBOISSONS;TRIPLE KARMELIET;1;6;50.7518;2.2405;21.996;6;3.666
672;04/02/2021;70;70;4.2;167.1285306;62500;SODIBOISSONS;HOEGAARDEN ROSEE;1;6;50.7518;2.2405;19.09908;6;3.18318
673;04/02/2021;20;20;1.2;186.7078982;62500;SODIBOISSONS;GOOSE;1;6;50.7518;2.2405;22.6512;6;3.7752
674;04/02/2021;140;140;8.4;128.264406;62500;SODIBOISSONS;KWAK;1;6;50.7518;2.2405;18.0936;6;3.0156
675;04/02/2021;40;40;2.4;211.631664;62500;SODIBOISSONS;LEFFE ROYALE;1;6;50.7518;2.2405;22.774752;6;3.795792
676;04/02/2021;70;70;4.2;224.5997572;62500;SODIBOISSONS;LEFFE ROYALE;1;6;50.7518;2.2405;22.774752;6;3.795792
582;02/02/2021;30;30;1.8;127.984305;41600;EURL BREGENT;BUD;1;6;47.6089;2.1729;15.7747752;6;2.6291292
683;04/02/2021;60;60;4.752;171.6145753;76350;BONO;LEFFE BLONDE;24;0.33;49.3331;1.0941;23.628672;7.92;2.983418182
686;04/02/2021;70;70;4.2;195.3340351;76350;BONO;TRIPLE KARMELIET;1;6;49.3331;1.0941;21.952008;6;3.658668
687;04/02/2021;70;70;4.2;224.5997572;76350;BONO;LEFFE ROYALE;1;6;49.3331;1.0941;22.9749696;6;3.8291616
689;05/02/2021;770;770;46.2;150.689825;62500;SODIBOISSONS;LEFFE BLONDE;1;6;50.7518;2.2405;17.5390992;6;2.9231832
692;05/02/2021;140;140;8.4;217.4492633;62500;SODIBOISSONS;LEFFE RITUEL 9;1;6;50.7518;2.2405;22.774752;6;3.795792
693;05/02/2021;70;70;4.2;211.631664;62500;SODIBOISSONS;LEFFE ROYALE;1;6;50.7518;2.2405;22.774752;6;3.795792
694;05/02/2021;70;70;4.2;167.1285306;62500;SODIBOISSONS;HOEGAARDEN ROSEE;1;6;50.7518;2.2405;19.09908;6;3.18318
695;05/02/2021;70;70;4.2;140.097307;62500;SODIBOISSONS;HOEGAARDEN WHITE;1;6;50.7518;2.2405;16.2896832;6;2.7149472
696;05/02/2021;210;210;12.6;150.689825;59270;ENTREPOTS DES FLANDRES;LEFFE BLONDE;1;6;50.7263;2.6309;17.5390992;6;2.9231832
698;05/02/2021;10;10;0.6;167.1285306;59270;ENTREPOTS DES FLANDRES;HOEGAARDEN ROSEE;1;6;50.7263;2.6309;19.09908;6;3.18318
699;05/02/2021;140;140;8.4;195.3340351;59270;ENTREPOTS DES FLANDRES;TRIPLE KARMELIET;1;6;50.7263;2.6309;21.996;6;3.666
700;05/02/2021;20;20;1.2;211.631664;59270;ENTREPOTS DES FLANDRES;LEFFE ROYALE;1;6;50.7263;2.6309;22.774752;6;3.795792
702;08/02/2021;20;20;1.2;186.7078982;85700;VINS REMY LIBOUREAU;GOOSE;1;6;46.8354;-0.7778;22.6512;6;3.7752
703;08/02/2021;210;210;12.6;150.689825;89270;COURTOIS BOURGOGNE BOISSONS;LEFFE BLONDE;1;6;47.6668;3.8206;17.5390992;6;2.9231832
704;08/02/2021;10;10;0.6;147.3794093;89270;COURTOIS BOURGOGNE BOISSONS;LEFFE BRUNE;1;6;47.6668;3.8206;18.673704;6;3.112284
705;08/02/2021;10;10;0.6;217.4492633;89270;COURTOIS BOURGOGNE BOISSONS;LEFFE RITUEL 9;1;6;47.6668;3.8206;22.774752;6;3.795792
706;08/02/2021;70;70;4.2;128.264406;89270;COURTOIS BOURGOGNE BOISSONS;KWAK;1;6;47.6668;3.8206;18.0936;6;3.0156
707;08/02/2021;10;10;0.792;158.768787;89270;COURTOIS BOURGOGNE BOISSONS;HOEGAARDEN WHITE;24;0.33;47.6668;3.8206;21.2583168;7.92;2.684130909
708;08/02/2021;10;10;0.6;195.3340351;89270;COURTOIS BOURGOGNE BOISSONS;TRIPLE KARMELIET;1;6;47.6668;3.8206;21.996;6;3.666
713;08/02/2021;560;560;33.6;195.3340351;62120;BEDAGUE;TRIPLE KARMELIET;1;6;50.6177;2.3964;21.996;6;3.666
715;08/02/2021;140;140;8.4;167.1285306;62120;BEDAGUE;HOEGAARDEN ROSEE;1;6;50.6177;2.3964;19.09908;6;3.18318
717;08/02/2021;140;140;8.4;195.5874479;62120;BEDAGUE;LEFFE RUBY;1;6;50.6177;2.3964;22.774752;6;3.795792
718;08/02/2021;10;10;0.6;137.8512671;62120;BEDAGUE;LEFFE LA LEGERE;1;6;50.6177;2.3964;16.2462672;6;2.7077112
719;08/02/2021;280;280;16.8;128.264406;62120;BEDAGUE;KWAK;1;6;50.6177;2.3964;18.0936;6;3.0156
721;08/02/2021;40;40;2.4;137.8512671;79240;SCOB;LEFFE LA LEGERE;1;6;46.6;-0.5582;16.2462672;6;2.7077112
722;08/02/2021;70;70;4.2;208.8988426;79240;SCOB;LEFFE AMBREE;1;6;46.6;-0.5582;22.4016912;6;3.7336152
723;08/02/2021;140;140;8.4;128.264406;79240;SCOB;KWAK;1;6;46.6;-0.5582;18.0936;6;3.0156
725;08/02/2021;210;210;12.6;195.3340351;79240;SCOB;TRIPLE KARMELIET;1;6;46.6;-0.5582;21.996;6;3.666
530;29/01/2021;70;70;4.2;127.984305;31290;CROUZIL FRERES;BUD;1;6;43.4358;1.6628;15.7747752;6;2.6291292
727;08/02/2021;30;30;1.8;167.1285306;79240;SCOB;HOEGAARDEN ROSEE;1;6;46.6;-0.5582;19.09908;6;3.18318
728;08/02/2021;70;70;4.2;186.7078982;79240;SCOB;GOOSE;1;6;46.6;-0.5582;22.6512;6;3.7752
733;08/02/2021;70;70;4.2;224.5997572;79240;SCOB;LEFFE ROYALE;1;6;46.6;-0.5582;22.774752;6;3.795792
415;27/01/2021;70;70;4.2;127.984305;59132;VIEVILLE SOGEDIB ETS VIEVILLE SARL;BUD;1;6;50.0566;4.0745;15.7747752;6;2.6291292
737;08/02/2021;70;70;4.2;186.7078982;83630;OLIVIER FRERES;GOOSE;1;6;43.733;6.1765;22.6512;6;3.7752
738;08/02/2021;70;70;4.2;140.097307;83630;OLIVIER FRERES;HOEGAARDEN WHITE;1;6;43.733;6.1765;16.2896832;6;2.7149472
739;08/02/2021;20;20;1.2;167.1285306;83630;OLIVIER FRERES;HOEGAARDEN ROSEE;1;6;43.733;6.1765;19.09908;6;3.18318
741;08/02/2021;70;70;4.2;195.3340351;83630;OLIVIER FRERES;TRIPLE KARMELIET;1;6;43.733;6.1765;21.996;6;3.666
